Bearcub,P,Pinot Noir,09-Oct,25-Oct,03-Nov,20-Oct,02-Nov,23-Oct,28-Oct,31-Oct,22-Oct,08-Oct,,,,,,,,,23-Oct,
Bearcub,Q,Cabernet Sauvignon,09-Oct,24-Sep,01-Oct,02-Oct,09-Oct,17-Oct,12-Oct,02-Nov,06-Oct,02-Oct,,,,,,,,,08-Oct,
Bearcub,R,Sauvignon Blanc,09-Oct,20-Oct,27-Oct,17-Oct,01-Nov,,01-Oct,20-Sep,28-Sep,22-Sep,,,,,,,,,09-Oct,
BK Orchards,A,Pinot Gris,09-Oct,20-Oct,14-Oct,08-Oct,28-Oct,,01-Oct,20-Sep,28-Sep,22-Sep,,,,,,,,,06-Oct,
BK Orchards,B,Chardonnay,09-Oct,20-Oct,27-Oct,16-Oct,01-Nov,,01-Oct,20-Sep,28-Sep,22-Sep,,,,,,,,,09-Oct,
BK Orchards,C,Pinot Gris,26-Sep,19-Sep,21-Sep,14-Sep,29-Sep,12-Sep,01-Oct,27-Sep,28-Sep,17-Sep,,,,,,,,,22-Sep,
BK Orchards,D,Pinot Gris,22-Oct,14-Oct,19-Oct,29-Oct,02-Nov,,28-Oct,27-Oct,18-Oct,09-Oct,21-Oct,07-Oct,,,,,,,20-Oct,
BK Orchards,E,Pinot Noir,01-Nov,01-Nov,16-Nov,20-Oct,02-Nov,23-Oct,,,,,,,,,,,,,31-Oct,
BK Orchards,F,Chardonnay,03-Oct,13-Oct,07-Oct,13-Oct,15-Oct,09-Oct,01-Oct,12-Oct,30-Sep,25-Sep,01-Oct,15-Sep,,,,,,,04-Oct,
BK Orchards,G,Pinot Gris,07-Nov,14-Oct,20-Oct,29-Oct,02-Nov,24-Oct,28-Oct,27-Oct,18-Oct,09-Oct,21-Oct,07-Oct,,,,,,,22-Oct,
BK Orchards,H,Gewurtztraminer,01-Nov,31-Oct,17-Nov,21-Oct,06-Nov,28-Oct,28-Oct,27-Oct,27-Oct,09-Oct,22-Oct,23-Oct,,,,,,,27-Oct,
BK Orchards,I,Pinot Blanc,22-Oct,01-Nov,07-Oct,13-Oct,16-Oct,09-Oct,01-Oct,12-Oct,30-Sep,25-Sep,24-Sep,15-Sep,,,,,,,07-Oct,
BK Orchards,J,Pinot Gris,05-Oct,26-Sep,23-Sep,01-Oct,02-Oct,08-Oct,14-Oct,14-Oct,18-Oct,30-Sep,16-Oct,03-Oct,04-Oct,01-Oct,04-Oct,22-Sep,25-Sep,03-Oct,03-Oct,
BK Orchards,K,Gewurtztraminer,02-Oct,24-Sep,25-Sep,04-Oct,08-Oct,08-Oct,02-Oct,16-Oct,06-Oct,28-Sep,24-Oct,15-Sep,05-Oct,04-Oct,05-Oct,08-Sep,21-Sep,03-Oct,01-Oct,
Braich,A,Pinot Noir,01-Oct,06-Oct,02-Nov,23-Sep,30-Sep,06-Oct,15-Oct,18-Oct,08-Oct,01-Oct,15-Oct,16-Sep,04-Oct,01-Oct,03-Oct,05-Oct,23-Sep,07-Oct,05-Oct,
Braich,B,Chardonnay,09-Oct,24-Oct,17-Oct,27-Sep,13-Oct,12-Oct,17-Oct,18-Oct,14-Oct,05-Oct,17-Oct,06-Oct,06-Oct,29-Sep,16-Sep,25-Sep,22-Sep,08-Oct,07-Oct,
Braich,C,Pinot Gris,08-Nov,10-Oct,18-Oct,09-Oct,04-Nov,01-Nov,23-Oct,01-Nov,02-Nov,22-Oct,04-Nov,21-Oct,25-Oct,25-Oct,01-Nov,01-Oct,02-Oct,24-Sep,21-Oct,
Brar_K,A,Merlot,30-Sep,10-Oct,18-Oct,21-Sep,30-Sep,16-Oct,19-Oct,14-Oct,15-Oct,08-Oct,28-Oct,13-Sep,11-Oct,05-Oct,05-Oct,27-Sep,24-Sep,08-Oct,06-Oct,
Brar_K,B,Cabernet Franc,24-Oct,17-Oct,30-Sep,23-Sep,01-Oct,29-Sep,04-Oct,15-Oct,19-Oct,05-Oct,14-Oct,11-Oct,03-Oct,06-Oct,28-Sep,03-Oct,21-Sep,15-Sep,04-Oct,
Brar_N,A,Merlot,21-Oct,20-Oct,15-Nov,22-Oct,05-Nov,05-Nov,26-Oct,03-Nov,29-Oct,19-Oct,01-Nov,21-Oct,29-Oct,24-Oct,27-Oct,,18-Oct,02-Oct,26-Oct,
Brar_S,A,Gewurtztraminer,24-Oct,17-Oct,04-Oct,27-Sep,14-Oct,14-Oct,15-Oct,19-Oct,25-Oct,14-Oct,18-Oct,02-Oct,01-Oct,28-Sep,06-Oct,01-Oct,28-Sep,29-Sep,09-Oct,
Brar_S,B,Merlot,09-Oct,15-Oct,25-Sep,21-Sep,29-Sep,26-Oct,26-Sep,02-Oct,01-Oct,26-Sep,01-Oct,10-Sep,30-Sep,20-Sep,26-Sep,24-Sep,18-Sep,18-Sep,28-Sep,
Brar_S,C,Pinot Gris,17-Oct,27-Sep,27-Sep,03-Oct,14-Oct,01-Oct,16-Oct,16-Oct,06-Oct,09-Oct,15-Oct,02-Oct,07-Oct,30-Sep,14-Oct,01-Oct,24-Sep,02-Oct,06-Oct,
Brar_S,D,Sauvignon Blanc,20-Oct,31-Oct,01-Nov,11-Oct,05-Nov,01-Nov,23-Oct,02-Nov,31-Oct,,05-Nov,20-Oct,29-Oct,23-Oct,01-Nov,04-Oct,03-Oct,01-Oct,23-Oct,
BSV1,4C,Merlot,09-Nov,,,,10-Sep,11-Sep,24-Sep,11-Oct,30-Sep,28-Sep,07-Oct,15-Sep,26-Sep,30-Sep,03-Oct,24-Sep,20-Sep,16-Sep,27-Sep,
BSV1,4D,Chardonnay,10-Oct,02-Oct,16-Sep,19-Sep,02-Oct,19-Sep,30-Sep,17-Oct,21-Sep,30-Sep,15-Oct,01-Oct,03-Oct,30-Sep,03-Oct,28-Sep,04-Oct,02-Oct,30-Sep,
BSV1,4F,Semillon,16-Oct,26-Sep,02-Oct,25-Sep,28-Sep,13-Oct,03-Oct,17-Oct,16-Oct,01-Oct,15-Oct,24-Sep,22-Sep,05-Oct,27-Sep,29-Sep,20-Sep,12-Oct,03-Oct,
BSV1,4G,Cabernet Franc,26-Oct,29-Oct,08-Oct,15-Oct,24-Oct,28-Oct,26-Oct,01-Nov,31-Oct,13-Oct,29-Oct,24-Oct,31-Oct,20-Oct,21-Oct,08-Oct,30-Sep,18-Oct,21-Oct,
BSV1,5A,Merlot,26-Oct,19-Oct,27-Oct,13-Oct,24-Oct,,25-Sep,04-Oct,29-Sep,29-Sep,08-Oct,15-Sep,29-Sep,19-Sep,29-Sep,19-Sep,17-Sep,03-Oct,03-Oct,
BSV1,5B1,Malbec,08-Nov,16-Oct,08-Oct,08-Oct,23-Oct,06-Nov,19-Oct,03-Nov,28-Oct,12-Oct,29-Oct,25-Oct,27-Oct,31-Oct,20-Oct,12-Oct,04-Oct,22-Oct,21-Oct,
BSV1,5B2,Zinfandel,09-Nov,02-Nov,28-Oct,26-Oct,07-Nov,04-Nov,22-Oct,02-Nov,28-Oct,13-Oct,31-Oct,25-Oct,30-Oct,26-Oct,13-Oct,07-Oct,27-Sep,15-Oct,24-Oct,
BSV1,5B3,Tempranillo,06-Oct,21-Sep,02-Oct,16-Sep,25-Sep,02-Oct,24-Oct,17-Oct,14-Oct,01-Oct,11-Oct,29-Sep,07-Oct,04-Oct,28-Sep,29-Sep,20-Sep,06-Oct,02-Oct,
BSV1,5C,Chardonnay,28-Oct,16-Oct,21-Oct,08-Oct,21-Oct,28-Oct,24-Oct,03-Nov,27-Oct,12-Oct,30-Oct,25-Oct,01-Nov,01-Nov,20-Oct,23-Oct,26-Sep,23-Oct,22-Oct,
BSV2,A,Shiraz,29-Oct,14-Oct,26-Oct,07-Oct,22-Oct,24-Oct,17-Oct,02-Nov,27-Oct,11-Oct,05-Nov,10-Oct,01-Nov,28-Oct,19-Oct,14-Oct,05-Oct,26-Oct,21-Oct,
BSV2,A2,Cabernet Franc,29-Sep,03-Oct,15-Sep,19-Aug,11-Oct,15-Sep,02-Oct,14-Oct,15-Oct,05-Oct,08-Oct,01-Oct,08-Oct,26-Sep,01-Oct,05-Oct,11-Oct,19-Sep,29-Sep,
BSV2,B,Merlot,11-Sep,03-Sep,22-Aug,25-Aug,04-Sep,03-Sep,12-Sep,17-Sep,21-Sep,01-Sep,17-Sep,07-Sep,06-Sep,07-Sep,17-Sep,10-Sep,17-Sep,15-Sep,08-Sep,
BSV2,C,Shiraz,28-Oct,06-Oct,30-Sep,26-Sep,29-Sep,16-Oct,16-Oct,16-Oct,06-Oct,06-Oct,16-Oct,26-Sep,07-Oct,28-Sep,15-Oct,01-Oct,23-Sep,06-Oct,06-Oct,
BSV2,D,Cabernet Sauvignon,08-Nov,20-Oct,10-Oct,09-Oct,18-Oct,23-Oct,01-Oct,14-Oct,,,14-Oct,04-Oct,09-Oct,01-Oct,04-Oct,02-Oct,02-Oct,02-Oct,10-Oct,
BSV2,E,Merlot,10-Sep,01-Nov,27-Oct,16-Oct,28-Oct,28-Oct,,26-Oct,21-Oct,,,,,,,,,,19-Oct,
Bullpine,A,Merlot,03-Oct,25-Sep,21-Sep,18-Sep,07-Oct,16-Sep,27-Sep,29-Sep,29-Sep,,,,,,,,,,26-Sep,
Bullpine,B,Merlot,04-Nov,02-Nov,31-Oct,15-Oct,28-Oct,28-Oct,24-Oct,31-Oct,25-Oct,,,,,,,,,,27-Oct,
Bullpine,C,Merlot,24-Oct,02-Nov,31-Oct,15-Oct,28-Oct,28-Oct,24-Oct,31-Oct,25-Oct,,,,,,,,,,26-Oct,
Bullpine,D,Merlot,03-Oct,25-Sep,21-Sep,18-Sep,07-Oct,16-Sep,27-Sep,29-Sep,29-Sep,,,,,,,,,,26-Sep,
Bullpine,E,Shiraz,04-Nov,01-Nov,28-Oct,06-Oct,15-Oct,09-Oct,09-Oct,14-Oct,07-Oct,,,,,,,,,,17-Oct,
Bullpine,F,Merlot,17-Oct,11-Oct,22-Sep,01-Oct,16-Oct,25-Sep,27-Sep,12-Oct,04-Oct,,,,,,,,,,05-Oct,
Bullpine,G,Merlot,,20-Oct,12-Oct,08-Oct,16-Oct,08-Oct,,26-Oct,21-Oct,,,,,,,,,,15-Oct,
Bullpine,H,Shiraz,17-Oct,11-Oct,21-Sep,18-Sep,16-Oct,08-Oct,09-Oct,12-Oct,14-Oct,,,,,,,,,,07-Oct,
Bullpine,I,Viognier,02-Nov,01-Nov,28-Oct,06-Oct,15-Oct,09-Oct,09-Oct,14-Oct,07-Oct,,,,,,,,,,17-Oct,
Bullpine,J,Merlot,04-Nov,02-Nov,19-Sep,06-Oct,15-Oct,09-Oct,09-Oct,14-Oct,07-Oct,,,,,,,,,,13-Oct,
Bullpine,K,Merlot,03-Oct,25-Sep,21-Sep,18-Sep,28-Oct,12-Oct,24-Oct,,,,,,,,,,,,05-Oct,
Bullpine,L,Shiraz,28-Sep,25-Sep,21-Sep,18-Sep,28-Oct,12-Oct,24-Oct,26-Oct,19-Oct,,,,,,,,,,09-Oct,
Bullpine,M,Cabernet Sauvignon,03-Oct,25-Sep,21-Sep,18-Sep,07-Oct,16-Sep,,,,,,,,,,,,,25-Sep,
Bullpine,N,Pinot Noir,11-Oct,02-Oct,22-Sep,23-Sep,06-Oct,11-Oct,12-Oct,20-Oct,11-Oct,23-Sep,23-Sep,,,,,,,,04-Oct,
Bullpine,O,Merlot,11-Oct,02-Oct,22-Sep,23-Sep,06-Oct,11-Oct,12-Oct,13-Oct,18-Oct,23-Sep,23-Sep,,,,,,,,04-Oct,
Bullpine,P,Cabernet Sauvignon,28-Oct,27-Oct,24-Oct,09-Oct,01-Nov,10-Oct,02-Nov,01-Nov,26-Oct,,,,,,,,,,24-Oct,
Bullpine,R,Cabernet Sauvignon,05-Oct,01-Nov,19-Sep,07-Oct,14-Oct,11-Oct,10-Oct,14-Oct,07-Oct,,,,,,,,,,09-Oct,
Bullpine,S,Cabernet Sauvignon,05-Oct,22-Sep,19-Sep,07-Oct,14-Oct,11-Oct,10-Oct,14-Oct,07-Oct,,,,,,,,,,05-Oct,
Bullpine,T,Cabernet Sauvignon,05-Oct,22-Sep,19-Sep,06-Oct,14-Oct,11-Oct,09-Oct,14-Oct,07-Oct,,,,,,,,,,05-Oct,
Bullpine,U,Merlot,,18-Oct,13-Oct,04-Oct,25-Oct,08-Oct,22-Oct,27-Oct,22-Oct,15-Oct,31-Oct,21-Oct,18-Oct,12-Oct,01-Oct,25-Oct,19-Oct,,17-Oct,
Bullpine,V,Cabernet Sauvignon,,11-Oct,13-Oct,04-Oct,23-Oct,17-Oct,23-Oct,27-Sep,14-Oct,30-Sep,12-Oct,17-Oct,19-Oct,26-Oct,,,,17-Sep,11-Oct,
Bullpine,W,Cabernet Sauvignon,,18-Oct,13-Oct,21-Sep,25-Oct,08-Oct,22-Oct,27-Oct,22-Oct,07-Dec,,,,,12-Oct,07-Nov,,,22-Oct,
Bullpine,X,Pinot Noir,,18-Oct,13-Oct,05-Oct,23-Oct,17-Oct,23-Oct,27-Sep,14-Oct,30-Sep,12-Oct,17-Oct,29-Sep,,12-Oct,06-Nov,,22-Oct,13-Oct,
Bullpine,Y,Sauvignon Blanc,19-Oct,14-Oct,11-Oct,14-Sep,20-Oct,18-Oct,20-Oct,15-Oct,02-Oct,02-Oct,20-Oct,,24-Oct,,,,,,12-Oct,
Bullpine,Z1,Merlot,18-Oct,18-Oct,11-Oct,15-Sep,02-Oct,18-Oct,20-Oct,15-Oct,02-Oct,02-Oct,20-Oct,25-Oct,24-Oct,18-Oct,19-Sep,21-Sep,07-Oct,,09-Oct,
Bullpine,Z2,Shiraz,04-Oct,14-Oct,07-Oct,28-Sep,20-Oct,17-Oct,14-Oct,24-Oct,07-Oct,07-Oct,09-Oct,,30-Sep,,,,,,10-Oct,
Cachola_D&M,A,Pinot Noir,04-Oct,16-Oct,09-Oct,21-Sep,22-Oct,15-Oct,12-Oct,24-Oct,07-Oct,07-Oct,09-Oct,20-Oct,30-Sep,05-Oct,30-Sep,02-Oct,30-Sep,,08-Oct,
Cachola_D&M,B,Chardonnay,25-Sep,17-Oct,11-Oct,05-Oct,20-Oct,17-Oct,22-Oct,15-Oct,02-Oct,02-Oct,23-Oct,24-Oct,26-Oct,25-Oct,21-Oct,02-Oct,,23-Oct,14-Oct,
Cachola_D&M,C,Muscat,05-Oct,17-Oct,11-Oct,06-Oct,20-Oct,18-Oct,20-Oct,11-Oct,02-Oct,11-Oct,24-Oct,25-Oct,25-Oct,06-Oct,24-Oct,02-Oct,08-Oct,,13-Oct,
Cachola_Fam,A,Pinot Gris,15-Oct,11-Oct,06-Oct,28-Sep,19-Oct,18-Oct,14-Oct,25-Oct,22-Oct,15-Oct,25-Oct,20-Oct,13-Oct,05-Oct,06-Oct,02-Oct,08-Oct,,13-Oct,
Canada West,A,Gewurtztraminer,,,,,19-Oct,17-Oct,14-Oct,28-Oct,22-Oct,15-Oct,25-Oct,24-Oct,12-Oct,13-Oct,06-Oct,03-Oct,16-Oct,,16-Oct,
Canada West,B,Pinotage,25-Sep,21-Sep,04-Oct,06-Oct,22-Oct,18-Oct,20-Oct,27-Oct,22-Oct,15-Oct,18-Oct,17-Oct,12-Oct,14-Oct,20-Oct,06-Oct,19-Oct,23-Oct,13-Oct,
Carrera,A,Merlot,25-Oct,25-Oct,18-Oct,13-Oct,23-Oct,22-Oct,02-Nov,21-Oct,29-Sep,02-Oct,16-Oct,16-Oct,26-Oct,13-Oct,30-Sep,01-Oct,28-Sep,24-Sep,13-Oct,
Celentano,A,Riesling,15-Oct,14-Oct,04-Oct,30-Sep,21-Oct,16-Oct,24-Oct,27-Oct,22-Oct,15-Oct,27-Oct,20-Oct,13-Oct,07-Oct,14-Oct,03-Oct,26-Sep,,14-Oct,
Chobotar,1,Merlot,18-Oct,16-Oct,06-Oct,29-Sep,17-Oct,15-Oct,25-Oct,24-Oct,07-Oct,06-Oct,08-Oct,23-Oct,02-Oct,07-Oct,04-Oct,02-Oct,23-Sep,11-Oct,10-Oct,
Chobotar,2,Gewurtztraminer,25-Sep,12-Oct,17-Sep,17-Sep,24-Oct,10-Oct,18-Oct,28-Oct,07-Oct,04-Oct,12-Oct,19-Oct,11-Oct,21-Oct,12-Oct,,,17-Oct,10-Oct,
Dark_Horse,A,Tempranillo,17-Oct,11-Oct,06-Oct,02-Oct,18-Oct,09-Oct,10-Oct,25-Oct,20-Oct,15-Oct,22-Oct,23-Oct,10-Oct,11-Oct,27-Sep,03-Oct,,04-Oct,11-Oct,
Dark_Horse,B,Chardonnay,16-Oct,12-Oct,04-Oct,28-Sep,19-Oct,15-Oct,12-Oct,28-Oct,21-Oct,08-Oct,22-Oct,11-Oct,21-Oct,07-Oct,13-Oct,18-Oct,12-Oct,09-Oct,13-Oct,
Dark_Horse,C,Cabernet Sauvignon,23-Oct,13-Oct,17-Oct,,16-Oct,07-Oct,17-Oct,13-Oct,29-Sep,,,,,,,,,,13-Oct,
Dark_Horse,D,Cabernet Franc,19-Oct,,17-Oct,08-Oct,26-Oct,07-Oct,18-Oct,23-Oct,15-Oct,22-Oct,20-Oct,23-Oct,18-Oct,26-Oct,23-Oct,08-Oct,16-Oct,,18-Oct,
Dark_Horse,E,Chardonnay,,,17-Oct,06-Oct,29-Oct,29-Sep,18-Oct,23-Oct,15-Oct,19-Oct,,25-Oct,24-Oct,26-Oct,29-Oct,08-Oct,16-Oct,,18-Oct,
Dark_Horse,F,Merlot,26-Oct,,18-Oct,10-Oct,29-Oct,07-Oct,25-Oct,23-Oct,15-Oct,24-Oct,20-Oct,27-Oct,24-Oct,26-Oct,29-Oct,08-Oct,16-Oct,,20-Oct,
Dark_Horse,G,Pinot Noir,10-Oct,10-Oct,03-Oct,08-Oct,16-Oct,30-Oct,,24-Oct,03-Nov,19-Oct,02-Nov,30-Oct,07-Nov,23-Oct,06-Oct,09-Oct,11-Oct,,19-Oct,
Dark_Horse,H,Riesling,19-Sep,06-Oct,05-Oct,23-Sep,28-Sep,03-Oct,25-Oct,,,,,,,,,,,,02-Oct,
Dark_Horse,I,Pinot Blanc,05-Sep,13-Sep,13-Sep,10-Sep,18-Sep,14-Sep,24-Sep,23-Sep,30-Sep,17-Sep,29-Sep,26-Sep,04-Oct,02-Oct,03-Oct,01-Oct,20-Sep,,21-Sep,
Dark_Horse,J,Merlot,12-Sep,17-Sep,19-Sep,15-Sep,02-Oct,17-Sep,03-Oct,01-Oct,01-Oct,18-Sep,30-Sep,26-Sep,05-Oct,28-Sep,02-Oct,22-Sep,18-Sep,,24-Sep,
Dark_Horse,K,Merlot,03-Oct,10-Oct,05-Oct,23-Sep,03-Oct,03-Oct,17-Oct,18-Oct,28-Sep,02-Oct,06-Oct,20-Sep,14-Oct,26-Sep,04-Oct,03-Oct,17-Sep,,03-Oct,
Dark_Horse,L,Muscat,19-Sep,25-Sep,14-Sep,22-Sep,28-Sep,25-Sep,04-Oct,11-Oct,13-Oct,24-Sep,07-Oct,24-Sep,10-Oct,06-Oct,29-Sep,03-Oct,18-Sep,,28-Sep,
Dark_Horse,M,Marsanne,08-Sep,15-Sep,08-Sep,17-Sep,05-Oct,27-Sep,16-Oct,12-Oct,06-Oct,20-Sep,21-Sep,10-Sep,14-Oct,24-Sep,05-Oct,28-Sep,19-Sep,,25-Sep,
Dark_Horse,N,Chardonnay,02-Nov,30-Oct,26-Oct,17-Oct,29-Oct,30-Oct,28-Oct,31-Oct,04-Nov,20-Oct,04-Nov,31-Oct,03-Nov,02-Nov,26-Oct,30-Oct,17-Oct,,28-Oct,
Defehr,A,Pinot Gris,30-Oct,30-Oct,26-Oct,17-Oct,29-Oct,30-Oct,02-Nov,04-Nov,29-Oct,20-Oct,04-Nov,31-Oct,02-Nov,01-Nov,26-Oct,14-Oct,11-Oct,,27-Oct,
Defehr,B,Chardonnay,01-Nov,25-Oct,15-Oct,25-Oct,07-Nov,30-Oct,31-Oct,31-Oct,04-Nov,15-Oct,17-Oct,12-Oct,29-Oct,29-Oct,25-Oct,17-Oct,17-Oct,,24-Oct,
Dhaliwal_D,A,Petit Verdot,,,,,,,,,,06-Oct,07-Oct,17-Oct,24-Oct,22-Oct,22-Oct,21-Oct,25-Sep,,14-Oct,
Dhaliwal_D,B,Malbec,04-Oct,13-Oct,28-Sep,19-Sep,16-Oct,29-Sep,04-Oct,18-Oct,19-Oct,09-Oct,01-Nov,09-Sep,11-Oct,27-Sep,05-Oct,04-Oct,02-Oct,,05-Oct,
Dhaliwal_D,C,Merlot,,,,,,,,,,10-Oct,17-Oct,29-Oct,01-Nov,30-Oct,27-Oct,30-Oct,18-Oct,,24-Oct,
Dhaliwal_G,A,Cabernet Sauvignon,02-Nov,30-Oct,24-Oct,23-Oct,10-Oct,29-Oct,01-Nov,30-Oct,04-Nov,18-Oct,16-Oct,26-Oct,01-Nov,28-Oct,25-Oct,28-Oct,21-Oct,,25-Oct,
Dhaliwal_G,B,Pinot Gris,12-Oct,,,,,,,,,,,,,,,,,,12-Oct,
Dhaliwal_G,C,Viognier,02-Nov,,,,,,,,,,,,,,,,,,02-Nov,
Dhaliwal_G,D,Shiraz,02-Nov,,,,,,,,,,,,,,,,,,02-Nov,
Dhaliwal_S,A,Merlot,02-Nov,,,,,,,,,,,,,,,,,,02-Nov,
Dhaliwal_S,B,Chardonnay,02-Nov,,,,,,,,,,,,,,,,,,02-Nov,
Dhaliwal_S,C,Cabernet Sauvignon,04-Oct,16-Oct,12-Oct,18-Sep,04-Oct,12-Oct,17-Oct,12-Oct,11-Oct,29-Sep,05-Oct,19-Sep,29-Sep,24-Sep,28-Sep,,,,04-Oct,
Dhaliwal_S_S,A,Merlot,30-Oct,30-Oct,29-Oct,09-Oct,29-Oct,27-Oct,25-Oct,04-Nov,28-Oct,24-Oct,05-Nov,10-Oct,30-Oct,15-Oct,15-Oct,,,,24-Oct,
Dhaliwal_S_S,B,Merlot,29-Oct,27-Oct,24-Oct,09-Oct,30-Oct,30-Oct,31-Oct,01-Nov,26-Oct,28-Oct,05-Nov,22-Oct,30-Oct,11-Oct,05-Oct,,,,24-Oct,
