Bullpine,J,Merlot,29-Apr,03-May,10-Apr,17-Apr,02-May,,27-Apr,,20-Apr,03-May,04-May,20-Apr,19-Apr,19-Apr,09-Apr,20-Apr,29-Apr,25-Apr,23-Apr,
Bullpine,K,Merlot,,03-May,12-Apr,19-Apr,01-May,29-Apr,29-Apr,,23-Apr,05-May,09-May,24-Apr,23-Apr,23-Apr,13-Apr,22-Apr,29-Apr,25-Apr,25-Apr,
Bullpine,L,Shiraz,30-Apr,03-May,12-Apr,19-Apr,23-Apr,30-Apr,04-May,,24-Apr,03-May,07-May,24-Apr,30-Apr,30-Apr,20-May,20-Apr,29-Apr,28-Apr,28-Apr,
Bullpine,M,Cabernet Sauvignon,27-Apr,,,,24-Apr,28-Apr,27-Apr,27-May,20-Apr,03-May,04-May,20-Apr,19-Apr,19-Apr,09-Apr,20-Apr,29-Apr,25-Apr,26-Apr,
Bullpine,N,Pinot Noir,01-May,04-May,13-Apr,12-Apr,30-Apr,27-Apr,05-May,,23-Apr,04-May,09-May,25-Apr,21-Apr,21-Apr,11-Apr,20-Apr,28-Apr,28-Apr,25-Apr,
Bullpine,O,Merlot,30-Apr,03-May,19-Apr,21-Apr,29-Apr,28-Apr,04-May,03-May,23-Apr,05-May,07-May,22-Apr,22-Apr,22-Apr,12-Apr,24-Apr,28-Apr,03-May,26-Apr,
Bullpine,P,Cabernet Sauvignon,01-May,03-May,12-Apr,13-Apr,02-May,28-Apr,04-May,,25-Apr,05-May,10-May,23-Apr,23-Apr,23-Apr,13-Apr,23-Apr,29-Apr,28-Apr,26-Apr,
Bullpine,R,Cabernet Sauvignon,01-May,03-May,12-Apr,20-Apr,01-May,,27-Apr,,19-Apr,03-May,04-May,20-Apr,19-Apr,19-Apr,09-Apr,20-Apr,28-Apr,25-Apr,23-Apr,
Bullpine,S,Cabernet Sauvignon,30-Apr,03-May,15-Apr,20-Apr,01-May,28-Apr,29-Apr,,25-Apr,06-May,11-May,23-Apr,23-Apr,23-Apr,13-Apr,23-Apr,28-Apr,05-May,26-Apr,
Bullpine,T,Cabernet Sauvignon,30-Apr,03-May,13-Apr,12-Apr,30-Apr,27-Apr,03-May,02-May,23-Apr,05-May,09-May,22-Apr,23-Apr,23-Apr,13-Apr,23-Apr,29-Apr,25-Apr,25-Apr,
Bullpine,U,Merlot,01-May,02-May,11-Apr,17-Apr,30-Apr,28-Apr,01-May,04-May,23-Apr,05-May,08-May,24-Apr,21-Apr,21-Apr,11-Apr,24-Apr,29-Apr,28-Apr,26-Apr,
Bullpine,V,Cabernet Sauvignon,30-Apr,03-May,13-Apr,21-Apr,30-Apr,28-Apr,04-May,03-May,25-Apr,06-May,11-May,22-Apr,23-Apr,23-Apr,13-Apr,23-Apr,01-May,05-May,27-Apr,
Bullpine,W,Cabernet Sauvignon,30-Apr,03-May,12-Apr,12-Apr,30-Apr,28-Apr,30-Apr,03-May,23-Apr,05-May,10-May,24-Apr,23-Apr,23-Apr,13-Apr,23-Apr,29-Apr,01-May,26-Apr,
Bullpine,X,Pinot Noir,29-Apr,05-May,11-Apr,12-Apr,02-May,28-Apr,04-May,07-May,22-Apr,04-May,09-May,24-Apr,24-Apr,24-Apr,14-Apr,20-Apr,30-Apr,30-Apr,26-Apr,
Bullpine,Y,Sauvignon Blanc,28-Apr,03-May,14-Apr,12-Apr,01-May,29-Apr,29-Apr,03-May,20-Apr,05-May,05-May,22-Apr,21-Apr,21-Apr,11-Apr,20-Apr,30-Apr,25-Apr,24-Apr,
Bullpine,Z1,Merlot,02-May,03-May,12-Apr,21-Apr,30-Apr,29-Apr,05-May,05-May,24-Apr,06-May,07-May,25-Apr,25-Apr,25-Apr,15-Apr,22-Apr,30-Apr,02-May,27-Apr,
Bullpine,Z2,Shiraz,02-May,03-May,11-Apr,09-Apr,28-Apr,27-Apr,28-Apr,07-May,,,09-May,24-Apr,23-Apr,23-Apr,13-Apr,20-Apr,30-Apr,30-Apr,25-Apr,
Dark_Horse,A,Tempranillo,28-Apr,29-Apr,14-Apr,18-Apr,04-May,26-Apr,28-Apr,13-May,29-Apr,,,,,,,,,,27-Apr,
Dark_Horse,B,Chardonnay,26-Apr,29-Apr,10-Apr,10-Apr,29-Apr,27-Apr,02-May,07-May,21-Apr,,,,,,,,,,24-Apr,
Dark_Horse,C,Cabernet Sauvignon,28-Apr,30-Apr,15-Apr,17-Apr,29-Apr,30-Apr,03-May,10-May,27-Apr,,,,,,,,,,27-Apr,
Dark_Horse,D,Cabernet Franc,25-Apr,29-Apr,13-Apr,11-Apr,29-Apr,25-Apr,28-Apr,08-May,21-Apr,,,,,,,,,,24-Apr,
Dark_Horse,E,Chardonnay,24-Apr,29-Apr,10-Apr,15-Apr,29-Apr,28-Apr,01-May,07-May,20-Apr,,,,,,,,,,24-Apr,
Dark_Horse,F,Merlot,26-Apr,30-Apr,14-Apr,18-Apr,30-Apr,30-Apr,30-Apr,11-May,23-Apr,,,,,,,,,,26-Apr,
Dark_Horse,G,Pinot Noir,24-Apr,02-May,15-Apr,14-Apr,01-May,01-May,03-May,11-May,24-Apr,,,,,,,,,,27-Apr,
Dark_Horse,H,Riesling,,01-May,11-Apr,13-Apr,29-Apr,30-Apr,30-Apr,09-May,23-Apr,,,,,,,,,,25-Apr,
Dark_Horse,I,Pinot Blanc,26-Apr,03-May,15-Apr,15-Apr,29-Apr,01-May,01-May,09-May,22-Apr,,,,,,,,,,26-Apr,
Dark_Horse,J,Merlot,26-Apr,01-May,15-Apr,17-Apr,29-Apr,30-Apr,29-Apr,12-May,23-Apr,,,,,,,,,,26-Apr,
Dark_Horse,K,Merlot,26-Apr,30-Apr,15-Apr,16-Apr,29-Apr,28-Apr,02-May,12-May,25-Apr,,,,,,,,,,27-Apr,
Dark_Horse,L,Muscat,27-Apr,01-May,16-Apr,10-Apr,29-Apr,26-Apr,29-Apr,11-May,26-Apr,,,,,,,,,,26-Apr,
Dark_Horse,M,Marsanne,25-Apr,03-May,15-Apr,19-Apr,28-Apr,01-May,29-Apr,10-May,27-Apr,,,,,,,,,,27-Apr,
Dark_Horse,N,Chardonnay,24-Apr,01-May,10-Apr,10-Apr,02-May,22-Apr,28-Apr,,25-Apr,,,,,,,,,,22-Apr,
Driver,1,Merlot,30-Apr,29-Apr,11-Apr,10-Apr,26-Apr,,27-Apr,07-May,20-Apr,06-May,05-May,,,,,,,,26-Apr,
Driver,2,Merlot,30-Apr,29-Apr,11-Apr,10-Apr,26-Apr,,27-Apr,07-May,19-Apr,06-May,05-May,,,,,,,,26-Apr,
Driver,3,Shiraz,29-Apr,26-Apr,13-Apr,08-Apr,25-Apr,,26-Apr,07-May,19-Apr,02-May,08-May,,,,,,,,25-Apr,
Fairbrother,1,Merlot,26-Apr,02-May,13-Apr,18-Apr,29-Apr,02-May,04-May,10-May,23-Apr,,,,,,,,,,27-Apr,
Fairbrother,2,Merlot,26-Apr,02-May,13-Apr,18-Apr,29-Apr,01-May,03-May,10-May,23-Apr,,,,,,,,,,27-Apr,
Fairbrother ,3,Merlot,26-Apr,02-May,13-Apr,20-Apr,29-Apr,01-May,03-May,10-May,23-Apr,,,,,,,,,,27-Apr,
HMV,A,Fallow,,05-May,16-Apr,18-Apr,05-May,01-May,04-May,10-May,,04-May,07-May,27-Apr,03-May,05-May,11-Apr,03-May,08-May,,30-Apr,
HMV,B,Fallow,,04-May,14-Apr,16-Apr,24-Apr,29-Apr,03-May,09-May,,04-May,10-May,23-Apr,30-Apr,28-Apr,,,,02-May,28-Apr,
HMV,D,Fallow,,05-May,15-Apr,19-Apr,03-May,01-May,03-May,10-May,,04-May,07-May,24-Apr,03-May,05-May,11-Apr,03-May,09-May,,30-Apr,
HMV,E,Fallow,,04-May,15-Apr,16-Apr,27-Apr,29-Apr,04-May,09-May,,06-May,10-May,20-Apr,30-Apr,28-Apr,15-Apr,30-Apr,09-May,07-May,29-Apr,
HMV,F1,Chardonnay,30-Apr,04-May,16-Apr,15-Apr,26-Apr,30-Apr,02-May,10-May,,03-May,02-May,19-Apr,27-Apr,,,,,,27-Apr,
HMV,F2,Chardonnay,30-Apr,04-May,14-Apr,14-Apr,30-Apr,30-Apr,01-May,09-May,,03-May,02-May,19-Apr,30-Apr,28-Apr,14-Apr,25-Apr,09-May,06-May,28-Apr,
HMV,G1,Gewurtztraminer,01-May,03-May,16-Apr,15-Apr,26-Apr,01-May,02-May,10-May,,03-May,16-May,24-Apr,27-Apr,,,,,,29-Apr,
HMV,G2,Gewurtztraminer,01-May,03-May,16-Apr,15-Apr,24-Apr,01-May,02-May,10-May,,03-May,16-May,24-Apr,01-May,28-Apr,06-Apr,30-Apr,07-May,05-May,28-Apr,
HMV,H,Chardonnay,30-Apr,04-May,14-Apr,15-Apr,25-Apr,24-Apr,02-May,08-May,,06-May,07-May,19-Apr,03-May,28-Apr,09-Apr,25-Apr,06-May,04-May,27-Apr,
HMV,J,Chardonnay,30-Apr,04-May,14-Apr,15-Apr,26-Apr,24-Apr,02-May,09-May,,03-May,12-May,19-Apr,03-May,28-Apr,12-Apr,25-Apr,06-May,,27-Apr,
HMV,K,Gewurtztraminer,01-May,05-May,15-Apr,17-Apr,24-Apr,30-Apr,03-May,10-May,,08-May,16-May,24-Apr,03-May,05-May,10-Apr,30-Apr,08-May,,29-Apr,
HMV,M,Muscat,03-May,,,,03-May,30-Apr,06-May,12-May,,08-May,07-May,24-Apr,07-May,05-May,10-Apr,30-Apr,09-May,,02-May,
HMV,N,Gamay Noir,02-May,05-May,15-Apr,16-Apr,01-May,01-May,06-May,10-May,,11-May,08-May,26-Apr,07-May,05-May,11-Apr,03-May,09-May,06-May,01-May,
HMV,O,Pinot Noir,02-May,05-May,16-Apr,17-Apr,01-May,01-May,06-May,10-May,,11-May,08-May,27-Apr,06-May,05-May,14-Apr,03-May,09-May,07-May,01-May,
HMV,P,Gewurtztraminer,01-May,05-May,16-Apr,17-Apr,30-Apr,30-Apr,05-May,10-May,,04-May,16-May,25-Apr,02-May,05-May,10-Apr,30-Apr,08-May,,30-Apr,
HMV,Q,Gewurtztraminer,01-May,05-May,16-Apr,14-Apr,30-Apr,30-Apr,02-May,07-May,,04-May,12-May,29-Apr,30-Apr,05-May,08-Apr,30-Apr,07-May,08-May,29-Apr,
HMV,R,Pinot Blanc,05-May,08-May,17-Apr,21-Apr,01-May,03-May,11-May,12-May,,11-May,16-May,25-Apr,07-May,05-May,09-Apr,,,08-May,02-May,
HMV,S,Gewurtztraminer,01-May,05-May,16-Apr,16-Apr,30-Apr,29-Apr,02-May,10-May,,06-May,10-May,26-Apr,30-Apr,28-Apr,06-Apr,30-Apr,,08-May,28-Apr,
HMV,T,Gewurtztraminer,01-May,05-May,16-Apr,16-Apr,30-Apr,29-Apr,03-May,10-May,,06-May,07-May,26-Apr,03-May,05-May,08-Apr,30-Apr,08-May,06-May,29-Apr,
Jentsch,A,Merlot,30-Apr,,21-Apr,22-Apr,30-Apr,30-Apr,05-May,11-May,,,,,,,,,,,29-Apr,
Jentsch,B,Pinot Noir,05-May,05-May,15-Apr,22-Apr,30-Apr,30-Apr,02-May,11-May,27-Apr,09-May,05-May,27-Apr,02-May,26-Apr,15-Apr,28-Apr,28-Apr,,29-Apr,
Jentsch,C,Pinot Gris,,,15-Apr,22-Apr,04-May,01-May,02-May,11-May,28-Apr,09-May,05-May,27-Apr,02-May,26-Apr,15-Apr,28-Apr,28-Apr,,28-Apr,
Jentsch,D,Gewurtztraminer,05-May,,13-Apr,22-Apr,30-Apr,01-May,03-May,11-May,29-Apr,10-May,05-May,27-Apr,02-May,25-Apr,15-Apr,28-Apr,28-Apr,,29-Apr,
Jentsch,E,Cabernet Franc,02-May,02-May,11-Apr,20-Apr,25-Apr,29-Apr,30-Apr,09-May,25-Apr,07-May,02-May,25-Apr,28-Apr,25-Apr,12-Apr,21-Apr,28-Apr,,26-Apr,
JTV,A,Riesling,30-Apr,,11-Apr,15-Apr,24-Apr,29-Apr,,,,,,,,,,,,,21-Apr,
Larose,Souto - 1,Cabernet Franc,05-May,04-May,14-Apr,23-Apr,01-May,29-Apr,30-Apr,09-May,02-May,11-May,07-May,25-Apr,26-Apr,26-Apr,13-Apr,24-Apr,28-Apr,,28-Apr,
Larose,Souto - 2,Merlot,04-May,05-May,13-Apr,25-Apr,30-Apr,30-Apr,30-Apr,09-May,02-May,11-May,07-May,25-Apr,26-Apr,26-Apr,13-Apr,24-Apr,29-Apr,,28-Apr,
Larose,Souto - 3,Merlot,02-May,02-May,13-Apr,,27-Apr,29-Apr,29-Apr,10-May,27-Apr,02-May,28-Apr,25-Apr,26-Apr,24-Apr,10-Apr,24-Apr,29-Apr,,26-Apr,
Larose,Souto - 4,Merlot,06-May,04-May,14-Apr,25-Apr,30-Apr,30-Apr,07-May,11-May,01-May,04-May,30-May,26-Apr,26-Apr,25-Apr,11-Apr,22-Apr,28-Apr,,30-Apr,
Larose,Souto - 5,Cabernet Sauvignon,03-May,03-May,11-Apr,21-Apr,28-Apr,01-May,07-May,09-May,27-Apr,02-May,29-Apr,22-Apr,24-Apr,22-Apr,10-Apr,21-Apr,29-Apr,,26-Apr,
Larose,Souto - 6,Cabernet Sauvignon,02-May,03-May,15-Apr,17-Apr,29-Apr,01-May,08-May,11-May,03-May,08-May,08-May,27-Apr,27-Apr,26-Apr,15-Apr,25-Apr,01-May,,29-Apr,
Larose,Souto - 7,Cabernet Sauvignon,06-May,04-May,15-Apr,21-Apr,30-Apr,01-May,07-May,14-May,01-May,15-May,08-May,03-May,02-May,25-Apr,15-Apr,25-Apr,30-Apr,,30-Apr,
Larose,Thompson - 1,Petit Verdot,01-May,30-Apr,11-Apr,21-Apr,29-Apr,26-Apr,29-Apr,09-May,03-May,12-May,02-May,25-Apr,25-May,23-Apr,10-Apr,21-Apr,28-Apr,,28-Apr,
Larose,Thompson - 2,Malbec,,,,,26-Apr,,,,,14-May,05-May,30-Apr,02-May,26-Apr,14-Apr,22-Apr,30-Apr,,28-Apr,
Larose,Thompson - 3,Merlot,04-May,02-May,14-Apr,23-Apr,02-May,29-Apr,07-May,12-May,28-Apr,07-May,02-May,27-Apr,27-Apr,24-Apr,12-Apr,23-Apr,29-Apr,,28-Apr,
Larose,Thompson - 4,Merlot,,,,,,,,,,10-May,05-May,27-Apr,26-Apr,27-Apr,23-Apr,23-Apr,28-Apr,,28-Apr,
Larose,Thompson - 5,Merlot,03-May,02-May,14-Apr,22-Apr,30-Apr,28-Apr,04-May,12-May,04-May,14-May,09-May,30-Apr,02-May,26-Apr,13-Apr,25-Apr,29-Apr,,21-May,
Larose,Thompson - 6,Merlot,01-May,,,,,,,,,,,,,,,,,,01-May,
McIntyre,A ,Riesling,01-May,,,,,,,,,,,,,,,,,,01-May,
McIntyre,B,Pinot Noir,01-May,,,,,,,,,,,,,,,,,,01-May,
McIntyre,C,Pinot Noir,01-May,,,,,,,,,,,,,,,,,,01-May,
McIntyre,D,Chenin Blanc,01-May,,,,,,,,,,,,,,,,,,01-May,
McIntyre,D2,Gewurtztraminer,01-May,,,,,,,,,,,,,,,,,,01-May,
McIntyre,E,Sauvignon Blanc,01-May,29-Apr,10-Apr,11-Apr,26-Apr,26-Apr,28-Apr,04-May,19-Apr,06-May,06-May,22-Apr,22-Apr,06-Apr,06-Apr,,,,22-Apr,
McIntyre,F,Sauvignon Blanc,01-May,26-Apr,13-Apr,18-Apr,26-Apr,26-Apr,28-Apr,04-May,19-Apr,01-May,10-May,22-Apr,22-Apr,06-Apr,06-Apr,,,,23-Apr,
McIntyre,G,Gewurtztraminer,28-Apr,26-Apr,12-Apr,10-Apr,26-Apr,26-Apr,27-Apr,04-May,19-Apr,07-May,06-May,20-Apr,26-Apr,,,,,,25-Apr,
McIntyre,H,Pinot Gris,26-Apr,24-Apr,09-Apr,09-Apr,26-Apr,25-Apr,26-Apr,02-May,18-Apr,28-Apr,07-May,25-Apr,24-Apr,,,,,,23-Apr,
McIntyre,J,Chardonnay,30-Apr,29-Apr,10-Apr,09-Apr,,27-Apr,27-Apr,,,,06-May,,,,,,,,24-Apr,
McIntyre,K,Petit Verdot,28-Apr,26-Apr,08-Apr,08-Apr,,26-Apr,27-Apr,,,,06-May,,,,,,,,22-Apr,
McIntyre,L,Malbec,30-Apr,29-Apr,11-Apr,14-Apr,26-Apr,27-Apr,27-Apr,07-May,20-Apr,07-May,07-May,,,,,,,,26-Apr,
McIntyre,M,Cabernet Franc,27-Apr,,,,,,,,,,,,,,,,,,27-Apr,
McIntyre,N,Fallow,28-Apr,,,,,,,,,,,,,,,,,,28-Apr,
McIntyre,O,Pinot Noir,28-Apr,,,,,,,,,,,,,,,,,,28-Apr,
McIntyre,P,Pinot Noir,28-Apr,,,,,,,,,,,,,,,,,,28-Apr,
McIntyre,Q,Cabernet Sauvignon,28-Apr,,,,,,,,,,,,,,,,,,28-Apr,
Naramata,A,Merlot,26-Apr,,,,,,,,,,,,,,,,,,26-Apr,
Naramata,B ,Merlot,29-Apr,,,,,,,,,,,,,,,,,,29-Apr,
Naramata,C,Malbec,27-Apr,,,,,,,,,,,,,,,,,,27-Apr,
Naramata,D,Cabernet Franc,25-Apr,,,,,,,,,,,,,,,,,,25-Apr,
Naramata,E,Petit Verdot,29-Apr,,,,,,,,,,,,,,,,,,29-Apr,
Naramata,F,Cabernet Sauvignon,29-Apr,,,,,,,,,,,,,,,,,,29-Apr,
NK_MIP,A,Merlot,30-Apr,06-May,18-Apr,19-Apr,,01-May,09-May,,,,,,,,,,,,28-Apr,
NK_MIP,B,Cabernet Sauvignon,30-Apr,04-May,18-Apr,17-Apr,,01-May,05-May,,,,,,,,,,,,27-Apr,
NK_MIP,C,Shiraz,03-May,08-May,18-Apr,17-Apr,,02-May,07-May,,,,,,,,,,,,29-Apr,
NK_MIP,D,Cabernet Franc,02-May,08-May,20-Apr,20-Apr,,01-May,08-May,,,,,,,,,,,,29-Apr,
NK_MIP,E,Merlot,29-Apr,04-May,14-Apr,19-Apr,29-Apr,01-May,03-May,09-May,30-Apr,26-Apr,,,,,,,,,28-Apr,
NK_MIP,F,Shiraz,30-Apr,03-May,12-Apr,15-Apr,28-Apr,27-Apr,30-Apr,07-May,29-Apr,25-Apr,,,,,,,,,26-Apr,
NK_MIP,G,Merlot,03-May,08-May,16-Apr,20-Apr,29-Apr,01-May,06-May,09-May,30-Apr,28-Apr,,,,,,,,,30-Apr,
