Bearcub,J,Shiraz,09-Aug,,,,11-Aug,12-Aug,16-Aug,22-Aug,17-Aug,05-Aug,10-Aug,08-Aug,04-Aug,04-Aug,02-Aug,05-Aug,16-Aug,07-Aug,09-Aug,
Bearcub,K,Zinfandel,13-Aug,14-Aug,05-Aug,02-Aug,14-Aug,14-Aug,21-Aug,28-Aug,21-Aug,13-Aug,15-Aug,10-Aug,13-Aug,13-Aug,15-Aug,13-Aug,14-Aug,,14-Aug,
Bearcub,L,Pinot Noir,05-Aug,11-Aug,26-Jul,29-Jul,14-Aug,13-Aug,16-Aug,23-Aug,20-Aug,08-Aug,14-Aug,06-Aug,09-Aug,08-Aug,07-Aug,11-Aug,14-Aug,07-Aug,09-Aug,
Bearcub,M,Sauvignon Blanc,11-Aug,07-Aug,28-Jul,30-Jul,13-Aug,07-Aug,16-Aug,23-Aug,18-Aug,05-Aug,09-Aug,09-Aug,06-Aug,06-Aug,06-Aug,09-Aug,14-Aug,08-Aug,09-Aug,
Bearcub,N,Sauvignon Blanc,09-Aug,08-Aug,26-Jul,27-Jul,14-Aug,08-Aug,15-Aug,23-Aug,18-Aug,05-Aug,09-Aug,06-Aug,06-Aug,05-Aug,05-Aug,09-Aug,14-Aug,06-Aug,08-Aug,
Bearcub,O,Shiraz,15-Aug,10-Aug,31-Jul,30-Jul,13-Aug,15-Aug,21-Aug,24-Aug,,07-Aug,10-Aug,04-Aug,06-Aug,05-Aug,03-Aug,05-Aug,15-Aug,06-Aug,09-Aug,
Bearcub,P,Pinot Noir,05-Aug,10-Aug,26-Jul,29-Jul,14-Aug,03-Aug,15-Aug,23-Aug,20-Aug,07-Aug,14-Aug,04-Aug,07-Aug,06-Aug,07-Aug,11-Aug,13-Aug,07-Aug,08-Aug,
Bearcub,Q,Cabernet Sauvignon,11-Aug,13-Aug,29-Jul,04-Aug,14-Aug,16-Aug,27-Aug,30-Aug,26-Aug,17-Aug,17-Aug,11-Aug,12-Aug,13-Aug,14-Aug,15-Aug,15-Aug,09-Aug,14-Aug,
Bearcub,R,Sauvignon Blanc,11-Aug,,26-Jul,30-Jul,09-Aug,09-Aug,16-Aug,23-Aug,19-Aug,07-Aug,10-Aug,05-Aug,06-Aug,05-Aug,05-Aug,09-Aug,15-Aug,06-Aug,08-Aug,
BSV1,4C,Merlot,13-Aug,16-Aug,08-Aug,02-Aug,14-Aug,16-Aug,29-Aug,30-Aug,,,,,,,,,,,16-Aug,
BSV1,4D,Chardonnay,08-Aug,13-Aug,31-Jul,01-Aug,15-Aug,10-Aug,21-Aug,23-Aug,,,,,,,,,,,11-Aug,
BSV1,4F,Semillon,13-Aug,,04-Aug,06-Aug,14-Aug,17-Aug,25-Aug,29-Aug,,,,,,,,,,,15-Aug,
BSV1,4G,Cabernet Franc,,24-Aug,15-Aug,04-Aug,23-Aug,26-Aug,29-Aug,05-Sep,,,,,,,,,,,22-Aug,
BSV1,5A,Merlot,13-Aug,15-Aug,08-Aug,01-Aug,16-Aug,13-Aug,29-Aug,30-Aug,,,,,,,,,,,15-Aug,
BSV1,5B1,Malbec,,15-Aug,13-Aug,01-Aug,14-Aug,,19-Aug,23-Aug,,,,,,,,,,,14-Aug,
BSV1,5B2,Zinfandel,,18-Aug,11-Aug,03-Aug,15-Aug,,19-Aug,23-Aug,,,,,,,,,,,14-Aug,
BSV1,5B3,Tempranillo,05-Aug,14-Aug,06-Aug,28-Jul,09-Aug,,19-Aug,23-Aug,,,,,,,,,,,10-Aug,
BSV1,5C,Chardonnay,08-Aug,13-Aug,31-Jul,30-Jul,14-Aug,09-Aug,19-Aug,23-Aug,,,,,,,,,,,10-Aug,
BSV2,A,Shiraz,04-Aug,12-Aug,01-Aug,28-Jul,06-Aug,13-Aug,19-Aug,22-Aug,,,19-Aug,08-Aug,,,,,,,10-Aug,
BSV2,A2,Cabernet Franc,,20-Aug,02-Aug,06-Aug,18-Aug,20-Aug,,,,,,,,,,,,,13-Aug,
BSV2,B,Merlot,05-Aug,14-Aug,31-Jul,01-Aug,11-Aug,07-Aug,18-Aug,23-Aug,,,16-Aug,10-Aug,,,,,,,10-Aug,
BSV2,C,Shiraz,04-Aug,12-Aug,01-Aug,01-Aug,06-Aug,14-Aug,18-Aug,23-Aug,,,19-Aug,08-Aug,,,,,,,10-Aug,
BSV2,D,Cabernet Sauvignon,07-Aug,11-Aug,14-Aug,02-Aug,07-Aug,15-Aug,17-Aug,23-Aug,,,16-Aug,13-Aug,,,,,,,12-Aug,
BSV2,E,Merlot,07-Aug,14-Aug,01-Aug,01-Aug,11-Aug,09-Aug,20-Aug,20-Aug,,,18-Aug,10-Aug,,,,,,,11-Aug,
Bullpine,A,Merlot,17-Aug,18-Aug,10-Aug,06-Aug,19-Aug,14-Aug,24-Aug,29-Aug,27-Aug,12-Aug,16-Aug,11-Aug,14-Aug,10-Aug,10-Aug,13-Aug,23-Aug,15-Aug,16-Aug,
Bullpine,B,Merlot,11-Aug,16-Aug,08-Aug,06-Aug,14-Aug,11-Aug,24-Aug,28-Aug,22-Aug,12-Aug,15-Aug,10-Aug,12-Aug,09-Aug,09-Aug,13-Aug,19-Aug,15-Aug,14-Aug,
Bullpine,C,Merlot,09-Aug,17-Aug,11-Aug,06-Aug,18-Aug,15-Aug,25-Aug,29-Aug,24-Aug,14-Aug,16-Aug,12-Aug,14-Aug,10-Aug,10-Aug,13-Aug,09-Aug,15-Aug,14-Aug,
Bullpine,D,Merlot,16-Aug,17-Aug,09-Aug,07-Aug,,13-Aug,22-Aug,28-Aug,24-Aug,13-Aug,15-Aug,10-Aug,12-Aug,08-Aug,08-Aug,13-Aug,12-Aug,15-Aug,14-Aug,
Bullpine,E,Shiraz,13-Aug,17-Aug,02-Aug,02-Aug,15-Aug,14-Aug,23-Aug,29-Aug,24-Aug,11-Aug,15-Aug,08-Aug,13-Aug,13-Aug,20-Aug,08-Aug,11-Aug,11-Aug,13-Aug,
Bullpine,F,Merlot,10-Aug,16-Aug,,06-Aug,18-Aug,16-Aug,27-Aug,30-Aug,26-Aug,14-Aug,16-Aug,11-Aug,14-Aug,10-Aug,10-Aug,13-Aug,12-Aug,14-Aug,15-Aug,
Bullpine,G,Merlot,17-Aug,19-Aug,09-Aug,07-Aug,16-Aug,13-Aug,23-Aug,30-Aug,23-Aug,13-Aug,16-Aug,10-Aug,12-Aug,10-Aug,10-Aug,13-Aug,11-Aug,13-Aug,14-Aug,
Bullpine,H,Shiraz,13-Aug,18-Aug,02-Aug,02-Aug,14-Aug,14-Aug,23-Aug,29-Aug,24-Aug,11-Aug,15-Aug,08-Aug,13-Aug,10-Aug,10-Aug,,13-Aug,13-Aug,13-Aug,
Bullpine,I,Viognier,,16-Aug,01-Aug,04-Aug,14-Aug,11-Aug,17-Aug,28-Aug,25-Aug,16-Aug,17-Aug,09-Aug,12-Aug,07-Aug,07-Aug,10-Aug,12-Aug,11-Aug,12-Aug,
Bullpine,J,Merlot,13-Aug,17-Aug,02-Aug,02-Aug,17-Aug,,14-Aug,25-Aug,16-Aug,07-Aug,15-Aug,07-Aug,05-Aug,05-Aug,05-Aug,05-Aug,12-Aug,08-Aug,10-Aug,
Bullpine,K,Merlot,20-Aug,19-Aug,02-Aug,07-Aug,16-Aug,13-Aug,24-Aug,30-Aug,22-Aug,11-Aug,16-Aug,10-Aug,12-Aug,11-Aug,11-Aug,13-Aug,14-Aug,14-Aug,14-Aug,
Bullpine,L,Shiraz,11-Aug,17-Aug,02-Aug,03-Aug,12-Aug,11-Aug,22-Aug,30-Aug,24-Aug,10-Aug,15-Aug,08-Aug,13-Aug,13-Aug,20-Aug,08-Aug,11-Aug,12-Aug,13-Aug,
Bullpine,M,Cabernet Sauvignon,05-Aug,,,,13-Aug,09-Aug,15-Aug,25-Aug,18-Aug,08-Aug,15-Aug,07-Aug,05-Aug,05-Aug,05-Aug,05-Aug,13-Aug,08-Aug,10-Aug,
Bullpine,N,Pinot Noir,07-Aug,08-Aug,28-Jul,01-Aug,15-Aug,03-Aug,17-Aug,25-Aug,19-Aug,06-Aug,14-Aug,04-Aug,07-Aug,07-Aug,07-Aug,08-Aug,09-Aug,12-Aug,09-Aug,
Bullpine,O,Merlot,13-Aug,17-Aug,03-Aug,04-Aug,,11-Aug,27-Aug,31-Aug,24-Aug,14-Aug,18-Aug,11-Aug,14-Aug,11-Aug,13-Aug,13-Aug,09-Aug,15-Aug,14-Aug,
Bullpine,P,Cabernet Sauvignon,10-Aug,11-Aug,31-Jul,03-Aug,18-Aug,13-Aug,26-Aug,25-Aug,28-Aug,17-Aug,17-Aug,09-Aug,10-Aug,10-Aug,10-Aug,15-Aug,09-Aug,17-Aug,13-Aug,
Bullpine,R,Cabernet Sauvignon,18-Aug,19-Aug,29-Jul,06-Aug,20-Aug,,16-Aug,24-Aug,17-Aug,07-Aug,13-Aug,07-Aug,05-Aug,03-Aug,05-Aug,05-Aug,07-Aug,10-Aug,10-Aug,
Bullpine,S,Cabernet Sauvignon,16-Aug,18-Aug,31-Jul,05-Aug,19-Aug,11-Aug,24-Aug,25-Aug,23-Aug,15-Aug,18-Aug,12-Aug,10-Aug,11-Aug,11-Aug,15-Aug,07-Aug,17-Aug,14-Aug,
Bullpine,T,Cabernet Sauvignon,08-Aug,11-Aug,29-Jul,05-Aug,18-Aug,10-Aug,24-Aug,26-Aug,22-Aug,14-Aug,13-Aug,08-Aug,10-Aug,09-Aug,09-Aug,15-Aug,07-Aug,18-Aug,12-Aug,
Bullpine,U,Merlot,17-Aug,19-Aug,11-Aug,07-Aug,16-Aug,13-Aug,25-Aug,29-Aug,21-Aug,12-Aug,15-Aug,08-Aug,16-Aug,10-Aug,10-Aug,13-Aug,07-Aug,14-Aug,14-Aug,
Bullpine,V,Cabernet Sauvignon,16-Aug,12-Aug,30-Jul,06-Aug,16-Aug,11-Aug,23-Aug,26-Aug,23-Aug,15-Aug,17-Aug,10-Aug,10-Aug,11-Aug,12-Aug,15-Aug,13-Aug,19-Aug,14-Aug,
Bullpine,W,Cabernet Sauvignon,10-Aug,10-Aug,29-Jul,06-Aug,15-Aug,10-Aug,23-Aug,27-Aug,22-Aug,14-Aug,14-Aug,09-Aug,10-Aug,09-Aug,09-Aug,15-Aug,15-Aug,18-Aug,13-Aug,
Bullpine,X,Pinot Noir,06-Aug,11-Aug,27-Jul,02-Aug,16-Aug,05-Aug,18-Aug,24-Aug,18-Aug,08-Aug,12-Aug,04-Aug,07-Aug,05-Aug,05-Aug,08-Aug,15-Aug,12-Aug,09-Aug,
Bullpine,Y,Sauvignon Blanc,,08-Aug,27-Jul,31-Jul,12-Aug,31-Jul,18-Aug,23-Aug,20-Aug,05-Aug,09-Aug,04-Aug,06-Aug,04-Aug,04-Aug,03-Aug,18-Aug,10-Aug,08-Aug,
Bullpine,Z1,Merlot,17-Aug,19-Aug,09-Aug,08-Aug,20-Aug,14-Aug,28-Aug,29-Aug,24-Aug,15-Aug,15-Aug,10-Aug,14-Aug,11-Aug,11-Aug,13-Aug,18-Aug,13-Aug,16-Aug,
Bullpine,Z2,Shiraz,05-Aug,09-Aug,28-Jul,29-Jul,09-Aug,08-Aug,17-Aug,24-Aug,,,14-Aug,04-Aug,07-Aug,06-Aug,06-Aug,08-Aug,18-Aug,09-Aug,08-Aug,
Dark_Horse,A,Tempranillo,05-Aug,12-Aug,02-Aug,31-Jul,09-Aug,15-Aug,30-Aug,30-Aug,24-Aug,,,,,,,,,,14-Aug,
Dark_Horse,B,Chardonnay,06-Aug,12-Aug,28-Jul,27-Jul,16-Aug,13-Aug,21-Aug,25-Aug,19-Aug,,,,,,,,,,11-Aug,
Dark_Horse,C,Cabernet Sauvignon,14-Aug,14-Aug,09-Aug,02-Aug,17-Aug,20-Aug,01-Sep,28-Aug,30-Aug,,,,,,,,,,18-Aug,
Dark_Horse,D,Cabernet Franc,,20-Aug,13-Aug,06-Aug,17-Aug,25-Aug,01-Sep,05-Sep,29-Aug,,,,,,,,,,22-Aug,
Dark_Horse,E,Chardonnay,04-Aug,12-Aug,28-Jul,27-Jul,11-Aug,10-Aug,21-Aug,25-Aug,19-Aug,,,,,,,,,,10-Aug,
Dark_Horse,F,Merlot,09-Aug,15-Aug,04-Aug,01-Aug,12-Aug,14-Aug,30-Aug,02-Sep,20-Aug,,,,,,,,,,15-Aug,
Dark_Horse,G,Pinot Noir,04-Aug,10-Aug,31-Jul,27-Jul,06-Aug,10-Aug,20-Aug,26-Aug,17-Aug,,,,,,,,,,09-Aug,
Dark_Horse,H,Riesling,,15-Aug,03-Aug,06-Aug,16-Aug,16-Aug,29-Aug,03-Sep,26-Aug,,,,,,,,,,18-Aug,
Dark_Horse,I,Pinot Blanc,10-Aug,14-Aug,03-Aug,06-Aug,13-Aug,15-Aug,25-Aug,29-Aug,19-Aug,,,,,,,,,,14-Aug,
Dark_Horse,J,Merlot,09-Aug,15-Aug,28-Jul,01-Aug,13-Aug,15-Aug,30-Aug,30-Aug,24-Aug,,,,,,,,,,14-Aug,
Dark_Horse,K,Merlot,09-Aug,15-Aug,04-Aug,01-Aug,15-Aug,14-Aug,30-Aug,30-Aug,20-Aug,,,,,,,,,,15-Aug,
Dark_Horse,L,Muscat,08-Aug,13-Aug,27-Jul,30-Jul,10-Aug,12-Aug,24-Aug,27-Aug,28-Aug,,,,,,,,,,13-Aug,
Dark_Horse,M,Marsanne,05-Aug,16-Aug,25-Jul,05-Aug,11-Aug,16-Aug,24-Aug,08-Sep,28-Aug,,,,,,,,,,15-Aug,
Dark_Horse,N,Chardonnay,04-Aug,12-Aug,,27-Jul,13-Aug,13-Aug,21-Aug,,27-Aug,,,,,,,,,,12-Aug,
Driver,1,Merlot,16-Aug,18-Aug,06-Aug,,11-Aug,11-Aug,20-Aug,30-Aug,20-Aug,09-Aug,15-Aug,,,,,,,,15-Aug,
Driver,2,Merlot,16-Aug,14-Aug,05-Aug,04-Aug,11-Aug,10-Aug,19-Aug,29-Aug,19-Aug,09-Aug,15-Aug,,,,,,,,13-Aug,
Driver,3,Shiraz,08-Aug,11-Aug,01-Aug,30-Jul,11-Aug,08-Aug,17-Aug,25-Aug,17-Aug,,,,,,,,,,10-Aug,
Fairbrother,1,Merlot,,17-Aug,,31-Jul,14-Aug,14-Aug,02-Sep,01-Sep,23-Aug,,,,,,,,,,19-Aug,
Fairbrother,2,Merlot,,15-Aug,,31-Jul,14-Aug,14-Aug,02-Sep,01-Sep,23-Aug,,,,,,,,,,18-Aug,
Fairbrother ,3,Merlot,,15-Aug,,30-Jul,14-Aug,15-Aug,02-Sep,01-Sep,19-Aug,,,,,,,,,,18-Aug,
HMV,A,Fallow,,20-Aug,07-Aug,30-Jul,19-Aug,15-Aug,21-Aug,05-Sep,24-Aug,20-Aug,16-Aug,,14-Aug,,12-Aug,17-Aug,21-Aug,,17-Aug,
HMV,B,Fallow,,20-Aug,08-Aug,30-Jul,21-Aug,15-Aug,25-Aug,04-Sep,30-Aug,20-Aug,20-Aug,,14-Aug,,,,,10-Aug,18-Aug,
HMV,D,Fallow,,19-Aug,08-Aug,30-Jul,17-Aug,14-Aug,21-Aug,06-Sep,27-Aug,20-Aug,16-Aug,,14-Aug,,12-Aug,17-Aug,22-Aug,,17-Aug,
HMV,E,Fallow,,20-Aug,08-Aug,04-Aug,20-Aug,15-Aug,25-Aug,04-Sep,30-Aug,20-Aug,15-Aug,,14-Aug,,13-Aug,15-Aug,22-Aug,17-Aug,18-Aug,
HMV,F1,Chardonnay,12-Aug,19-Aug,08-Aug,04-Aug,19-Aug,14-Aug,29-Aug,04-Sep,27-Aug,20-Aug,16-Aug,,10-Aug,,,,,,17-Aug,
HMV,F2,Chardonnay,12-Aug,18-Aug,,03-Aug,18-Aug,13-Aug,29-Aug,05-Sep,31-Aug,20-Aug,17-Aug,,14-Aug,,12-Aug,15-Aug,20-Aug,17-Aug,18-Aug,
HMV,G1,Gewurtztraminer,18-Aug,21-Aug,11-Aug,13-Aug,20-Aug,14-Aug,25-Aug,06-Sep,30-Aug,20-Aug,16-Aug,08-Aug,10-Aug,,,,,,18-Aug,
HMV,G2,Gewurtztraminer,18-Aug,21-Aug,11-Aug,11-Aug,17-Aug,15-Aug,26-Aug,06-Sep,31-Aug,20-Aug,15-Aug,08-Aug,10-Aug,,11-Aug,11-Aug,16-Aug,17-Aug,17-Aug,
HMV,H,Chardonnay,12-Aug,18-Aug,06-Aug,31-Jul,18-Aug,14-Aug,26-Aug,03-Sep,27-Aug,14-Aug,16-Aug,,14-Aug,,15-Aug,15-Aug,,15-Aug,16-Aug,
HMV,J,Chardonnay,12-Aug,18-Aug,06-Aug,03-Aug,18-Aug,20-Aug,27-Aug,02-Sep,04-Sep,14-Aug,18-Aug,,14-Aug,,14-Aug,15-Aug,20-Aug,,17-Aug,
HMV,K,Gewurtztraminer,19-Aug,19-Aug,11-Aug,11-Aug,23-Aug,19-Aug,03-Sep,10-Sep,06-Sep,17-Aug,23-Aug,,14-Aug,,11-Aug,17-Aug,16-Aug,,20-Aug,
HMV,M,Muscat,,,06-Aug,,22-Aug,19-Aug,28-Aug,10-Sep,06-Sep,23-Aug,23-Aug,02-Aug,14-Aug,,15-Aug,17-Aug,18-Aug,,20-Aug,
HMV,N,Gamay Noir,13-Aug,21-Aug,11-Aug,04-Aug,26-Aug,17-Aug,28-Aug,03-Sep,02-Sep,17-Aug,22-Aug,18-Aug,23-Aug,,18-Aug,18-Aug,25-Aug,15-Aug,20-Aug,
HMV,O,Pinot Noir,13-Aug,20-Aug,16-Aug,02-Aug,24-Aug,21-Aug,05-Sep,03-Sep,08-Sep,17-Aug,22-Aug,,23-Aug,,17-Aug,17-Aug,23-Aug,13-Aug,21-Aug,
HMV,P,Gewurtztraminer,19-Aug,21-Aug,12-Aug,11-Aug,26-Aug,16-Aug,28-Aug,10-Sep,01-Sep,18-Aug,17-Aug,12-Aug,12-Aug,,13-Aug,14-Aug,15-Aug,,19-Aug,
HMV,Q,Gewurtztraminer,18-Aug,20-Aug,11-Aug,12-Aug,23-Aug,15-Aug,28-Aug,04-Sep,31-Aug,20-Aug,17-Aug,,10-Aug,,11-Aug,11-Aug,16-Aug,13-Aug,18-Aug,
HMV,R,Pinot Blanc,22-Aug,23-Aug,16-Aug,05-Aug,29-Aug,26-Aug,01-Sep,10-Sep,07-Sep,20-Aug,26-Aug,14-Aug,14-Aug,,11-Aug,,,18-Aug,22-Aug,
HMV,S,Gewurtztraminer,18-Aug,19-Aug,11-Aug,12-Aug,23-Aug,15-Aug,27-Aug,10-Sep,01-Sep,20-Aug,17-Aug,14-Aug,10-Aug,,11-Aug,11-Aug,,17-Aug,18-Aug,
HMV,T,Gewurtztraminer,18-Aug,20-Aug,11-Aug,13-Aug,25-Aug,16-Aug,27-Aug,07-Sep,01-Sep,20-Aug,19-Aug,15-Aug,14-Aug,,11-Aug,11-Aug,18-Aug,13-Aug,18-Aug,
Jentsch,A,Merlot,07-Aug,16-Aug,09-Aug,07-Aug,23-Aug,22-Aug,26-Aug,27-Aug,,,,,,,,,,,17-Aug,
Jentsch,B,Pinot Noir,,16-Aug,07-Aug,05-Aug,18-Aug,21-Aug,25-Aug,05-Sep,27-Aug,,20-Aug,,07-Aug,,15-Aug,18-Aug,08-Aug,,17-Aug,
Jentsch,C,Pinot Gris,,,06-Aug,05-Aug,22-Aug,21-Aug,25-Aug,05-Sep,27-Aug,,20-Aug,,07-Aug,,15-Aug,18-Aug,08-Aug,,17-Aug,
Jentsch,D,Gewurtztraminer,,,09-Aug,05-Aug,21-Aug,22-Aug,25-Aug,05-Sep,27-Aug,,20-Aug,,07-Aug,,15-Aug,18-Aug,08-Aug,,17-Aug,
Jentsch,E,Cabernet Franc,,11-Aug,06-Aug,05-Aug,16-Aug,19-Aug,25-Aug,03-Sep,24-Aug,,25-Aug,,07-Aug,,05-Aug,10-Aug,08-Aug,,15-Aug,
JTV,A,Riesling,,16-Aug,26-Jul,,11-Aug,22-Aug,,,,,,,,,,,,,11-Aug,
Larose,Souto - 1,Cabernet Franc,,10-Aug,27-Jul,27-Jul,11-Aug,17-Aug,20-Aug,27-Aug,26-Aug,,20-Aug,,07-Aug,,08-Aug,11-Aug,08-Aug,,12-Aug,
Larose,Souto - 2,Merlot,,10-Aug,26-Jul,28-Jul,09-Aug,16-Aug,20-Aug,27-Aug,26-Aug,,20-Aug,,07-Aug,,08-Aug,11-Aug,17-Aug,,12-Aug,
Larose,Souto - 3,Merlot,,14-Aug,04-Aug,,11-Aug,19-Aug,23-Aug,31-Aug,27-Aug,11-Aug,11-Aug,,07-Aug,,03-Aug,15-Aug,17-Aug,,14-Aug,
Larose,Souto - 4,Merlot,,16-Aug,26-Jul,29-Jul,16-Aug,13-Aug,22-Aug,02-Sep,20-Aug,15-Aug,13-Aug,06-Aug,07-Aug,,10-Aug,13-Aug,16-Aug,,12-Aug,
Larose,Souto - 5,Cabernet Sauvignon,,15-Aug,05-Aug,29-Jul,12-Aug,19-Aug,21-Aug,29-Aug,20-Aug,,19-Aug,,07-Aug,,05-Aug,08-Aug,07-Aug,,12-Aug,
Larose,Souto - 6,Cabernet Sauvignon,,,09-Aug,16-Aug,,25-Aug,03-Sep,05-Sep,14-Sep,24-Aug,29-Aug,27-Aug,07-Aug,,16-Aug,16-Aug,20-Aug,,23-Aug,
Larose,Souto - 7,Cabernet Sauvignon,,20-Aug,03-Aug,04-Aug,21-Aug,19-Aug,26-Aug,02-Sep,28-Aug,23-Aug,22-Aug,15-Aug,07-Aug,,12-Aug,13-Aug,15-Aug,,17-Aug,
Larose,Thompson - 1,Petit Verdot,,22-Aug,10-Aug,06-Aug,24-Aug,22-Aug,31-Aug,09-Sep,28-Aug,25-Aug,28-Aug,17-Aug,14-Aug,,16-Aug,14-Aug,19-Aug,,21-Aug,
Larose,Thompson - 2,Malbec,,,,,,,,,,21-Aug,12-Aug,15-Aug,07-Aug,,14-Aug,16-Aug,19-Aug,,14-Aug,
Larose,Thompson - 3,Merlot,,16-Aug,01-Aug,29-Jul,,14-Aug,22-Aug,30-Aug,13-Aug,10-Aug,11-Aug,04-Aug,31-Jul,,08-Aug,10-Aug,15-Aug,,10-Aug,
Larose,Thompson - 4,Merlot,,,,,,,,,,16-Aug,18-Aug,13-Aug,07-Aug,,15-Aug,19-Aug,17-Aug,,15-Aug,
Larose,Thompson - 5,Merlot,,18-Aug,31-Jul,02-Aug,21-Aug,16-Aug,26-Aug,30-Aug,28-Aug,21-Aug,18-Aug,13-Aug,07-Aug,,18-Aug,15-Aug,13-Aug,,16-Aug,
Larose,Thompson - 6,Merlot,15-Aug,,,,,,,,,,,,,,,,,,15-Aug,
McIntyre,A ,Riesling,15-Aug,,,,,,,,,,,,,,,,,,15-Aug,
McIntyre,B,Pinot Noir,23-Aug,,,,,,,,,,,,,,,,,,23-Aug,
McIntyre,C,Pinot Noir,15-Aug,,,,,,,,,,,,,,,,,,15-Aug,
McIntyre,D,Chenin Blanc,15-Aug,,,,,,,,,,,,,,,,,,15-Aug,
McIntyre,D2,Gewurtztraminer,23-Aug,,,,,,,,,,,,,,,,,,23-Aug,
McIntyre,E,Sauvignon Blanc,07-Aug,13-Aug,02-Aug,01-Aug,12-Aug,09-Aug,20-Aug,26-Aug,19-Aug,10-Aug,15-Aug,04-Aug,16-Aug,02-Aug,02-Aug,,,,10-Aug,
McIntyre,F,Sauvignon Blanc,10-Aug,11-Aug,01-Aug,06-Aug,17-Aug,10-Aug,21-Aug,27-Aug,20-Aug,12-Aug,16-Aug,04-Aug,14-Aug,06-Aug,06-Aug,,,,12-Aug,
McIntyre,G,Gewurtztraminer,10-Aug,15-Aug,06-Aug,31-Jul,11-Aug,16-Aug,20-Aug,25-Aug,17-Aug,07-Aug,15-Aug,,18-Aug,,,,,,13-Aug,
McIntyre,H,Pinot Gris,15-Aug,21-Aug,12-Aug,,15-Aug,22-Aug,28-Aug,05-Sep,21-Aug,20-Aug,15-Aug,12-Aug,16-Aug,,,,,,19-Aug,
McIntyre,J,Chardonnay,,14-Aug,04-Aug,02-Aug,,09-Aug,21-Aug,26-Aug,19-Aug,10-Aug,15-Aug,,,,,,,,13-Aug,
McIntyre,K,Petit Verdot,,08-Aug,01-Aug,28-Jul,,07-Aug,18-Aug,25-Aug,17-Aug,07-Aug,15-Aug,,,,,,,,10-Aug,
McIntyre,L,Malbec,16-Aug,12-Aug,04-Aug,02-Aug,11-Aug,10-Aug,20-Aug,28-Aug,20-Aug,09-Aug,16-Aug,,,,,,,,13-Aug,
McIntyre,M,Cabernet Franc,05-Aug,,,,,,,,,,,,,,,,,,05-Aug,
McIntyre,N,Fallow,15-Aug,,,,,,,,,,,,,,,,,,15-Aug,
McIntyre,O,Pinot Noir,08-Aug,,,,,,,,,,,,,,,,,,08-Aug,
